-173.428722450078	1155.28332519531
-170.294344013779	1155.26672363281
-167.160990304052	1156
-164.028660894548	1154.56665039063
-160.897355359205	1154.41662597656
-157.767073272189	1155.41662597656
-154.637814207931	1154.69995117188
-151.50957774112	1154.61669921875
-148.382363446704	1154.71667480469
-145.256170899859	1155.30004882813
-142.130999676054	1156.25
-139.006849350965	1155.21667480469
-135.883719500571	1154.80004882813
-132.761609701053	1155.55004882813
-129.640519528863	1154.21667480469
-126.520448560715	1155.13330078125
-123.401396373553	1155.18334960938
-120.28336254458	1155.44995117188
-117.166346651252	1154.65002441406
-114.050348271258	1154.5
-110.935366982541	1155.16662597656
-107.821402363301	1155.66662597656
-104.708453991972	1155.55004882813
-101.596521447235	1154.83337402344
-98.4856043080122	1155.06665039063
-95.3757021534957	1155.84997558594
-92.2668145630801	1154.86669921875
-89.1589411164452	1155.81665039063
-86.0520813934781	1155.93334960938
-82.946234974338	1154.76672363281
-79.8414014394074	1155.18334960938
-76.7375803693083	1155.69995117188
-73.6347713449181	1156.33337402344
-70.532973947345	1155.34997558594
-67.4321877579402	1155.84997558594
-64.3324123582935	1154.46667480469
-61.2336473302252	1154.19995117188
-58.1358922558143	1156.30004882813
-55.0391467173494	1154.58337402344
-51.9434102973817	1155.46667480469
-48.8486825786838	1155.09997558594
-45.7549631442702	1155.53332519531
-42.662251577389	1155.46667480469
-39.5705474615295	1155.09997558594
-36.4798503804062	1155.44995117188
-33.3901599179706	1156.18334960938
-30.301475658403	1155.75
-27.2137971861287	1155.09997558594
-24.1271240858053	1155
-21.0414559423028	1156
-17.9567923407513	1155.30004882813
-14.8731328664812	1154.23327636719
-11.7904771050747	1156.94995117188
-8.70882464233763	1156
-5.62817506431157	1156.23327636719
-2.54852795725342	1155.73327636719
0.530117092344597	1156.65002441406
3.6077604977471	1157.28332519531
6.68440267202787	1156.65002441406
9.76004402799773	1156.75
12.8346849782609	1155.71667480469
15.9083259351831	1154.61669921875
18.9809673109237	1155.68334960938
22.0526095173877	1157.33337402344
25.1232529662903	1157.08337402344
28.1928980690886	1155.28332519531
31.2615452370419	1156.90002441406
34.32919488118	1156.83337402344
37.3958474123071	1155.78332519531
40.4615032409942	1155.91662597656
43.5261627776189	1156.15002441406
46.58982643231	1155.16662597656
49.6524946149833	1156.81665039063
52.7141677353456	1155.90002441406
55.7748462028835	1157.93334960938
58.8345304268427	1157.06665039063
61.8932208162729	1157.61669921875
64.9509177800033	1157.13330078125
68.0076217266271	1159.91662597656
71.0633330645419	1163.88330078125
74.118052201909	1177.55004882813
77.1717795467022	1248.23327636719
80.224515506648	1488.94995117188
83.2762604892772	2002.41662597656
86.3270149018856	2592.78344726563
89.3767791515896	2947.93334960938
92.4255536452548	3162.03344726563
95.4733387895519	3300.60009765625
98.5201349909248	3382.0166015625
101.565942655643	3446.38330078125
104.610762189717	3495.86669921875
107.654593998963	3542.2666015625
110.697438488996	3594.43334960938
113.739296065204	3626.66674804688
116.78016713278	3670.03344726563
119.820052096698	3665.2666015625
122.85895136172	3664.86669921875
125.896865332408	3654.2333984375
128.933794413111	3668.03344726563
131.969739007965	3668.61669921875
135.004699520911	3674.2333984375
138.038676355664	3677.30004882813
141.071669915751	3690.10009765625
144.103680604487	3690.55004882813
147.134708824975	3689.25
150.164754980118	3695.35009765625
153.193819472611	3705.58325195313
156.221902704945	3714.46655273438
159.24900507942	3715.33325195313
162.275126998099	3737.35009765625
165.300268862873	3760.11669921875
168.324431075425	3784.86669921875
171.347614037231	3809.30004882813
174.369818149562	3846.75
177.391043813491	3847.43334960938
180.411291429897	3863.2333984375
183.430561399437	3877.53344726563
186.448854122582	3873.38330078125
189.466169999607	3886.64990234375
192.482509430598	3893.05004882813
195.497872815412	3897.60009765625
198.512260553716	3918.81665039063
201.525673045011	3927.61669921875
204.538110688552	3930.5166015625
207.549573883427	3937.5
210.560063028519	3943.7666015625
213.569578522523	3960.60009765625
216.578120763917	3945.66674804688
219.585690151021	3955.78344726563
222.592287081907	3934.10009765625
225.597911954507	3935.56665039063
228.602565166512	3956.25
231.606247115456	3940.28344726563
234.608958198646	3969.61669921875
237.610698813222	3949.33325195313
240.611469356122	3974.2666015625
243.611270224103	3992.9833984375
246.610101813707	3998.05004882813
249.607964521295	4012.68334960938
252.604858743044	4029.46655273438
255.600784874935	4060.16674804688
258.595743312749	4084.5
261.589734452097	4077.7666015625
264.582758688393	4089.0166015625
267.574816416842	4092.93334960938
270.565908032503	4102.86669921875
273.556033930195	4094.63330078125
276.545194504586	4091.05004882813
279.533390150138	4084.30004882813
282.520621261151	4089.58325195313
285.506888231708	4083.11669921875
288.49219145571	4087.41674804688
291.476531326902	4108.18310546875
294.459908238794	4116.9501953125
297.442322584762	4123.5166015625
300.423774757966	4133.39990234375
303.404265151375	4143.0498046875
306.383794157805	4130.9501953125
309.362362169862	4121.39990234375
312.339969579982	4141.68310546875
315.316616780414	4159.41650390625
318.292304163227	4141.966796875
321.267032120295	4138.60009765625
324.24080104332	4150.31689453125
327.213611323833	4144.64990234375
330.185463353171	4152.33349609375
333.156357522491	4166.16650390625
336.126294222774	4164.966796875
339.095273844812	4158.716796875
342.063296779227	4175.39990234375
345.030363416467	4185.466796875
347.996474146782	4193.88330078125
350.961629360257	4234.4833984375
353.925829446806	4229.283203125
356.889074796147	4232.7001953125
359.851365797829	4248.10009765625
362.812702841222	4245.783203125
365.773086315536	4263.81689453125
368.732516609768	4273.466796875
371.690994112778	4252.35009765625
374.648519213243	4284.06689453125
377.605092299631	4276.9833984375
380.560713760273	4266.25
383.515383983307	4246.89990234375
386.469103356711	4241.08349609375
